AssetId,AssetStatus,AssetName,Type,FromId,ToId,Diameter
7331,In Service,,Gravity,78451,76247,150
7332,In Service,,Gravity,88684,86316,150
7333,In Service,,Gravity,85888,76261,150
7334,In Service,,Gravity,76281,88690,300
7335,In Service,,Gravity,81811,87494,150
7336,In Service,,Gravity,83667,85895,150
7337,In Service,,Gravity,76305,83669,150
7339,In Service,,Gravity,88702,76334,250
7340,In Service,,Gravity,80461,76348,150
7341,In Service,,Gravity,84617,79033,150
7342,In Service,,Gravity,87511,76367,150
7343,In Service,,Gravity,82326,76374,150
7344,In Service,,Gravity,87935,76382,150
7345,In Service,,Gravity,83687,81832,150
7346,In Service,,Gravity,76402,88718,150
7347,In Service,,Gravity,86345,81065,150
7348,In Service,,Gravity,76419,88722,150
7349,In Service,,Gravity,76434,86350,150
7350,In Service,,Gravity,83699,80481,150
7351,In Service,,Gravity,76462,76461,300
7352,In Service,,Gravity,80486,79035,225
7353,In Service,,Gravity,84644,76483,150
7354,In Service,,Gravity,85048,80490,355
7355,In Service,,Gravity,83708,80045,150
7356,In Service,,Gravity,87543,76527,150
7357,In Service,,Gravity,86370,76537,150
7358,In Service,,Gravity,76544,80499,225
7359,In Service,,Gravity,88091,77432,150
7360,In Service,,Gravity,82361,87551,150
7361,In Service,,Gravity,76573,86377,150
7363,In Service,,Gravity,77437,77436,150
7364,In Service,,Gravity,84030,80511,150
7365,In Service,,Gravity,84670,87559,150
7366,In Service,,Gravity,80515,78524,150
7367,In Service,,Gravity,84031,81882,150
7368,In Service,,Gravity,87950,73637,150
7369,In Service,,Gravity,76638,85366,150
7370,In Service,,Gravity,84940,82376,225
7371,In Service,,Gravity,86526,79680,150
7372,In Service,,Gravity,88963,73878,225
7373,In Service,,Gravity,78241,85409,225
7374,In Service,,Gravity,85433,86161,150
7375,In Service,,Gravity,85971,74019,150
7376,In Service,,Gravity,84681,82382,150
7377,In Service,,Gravity,83955,85476,150
7378,In Service,,Gravity,87575,89115,150
7379,In Service,,Gravity,82785,86725,150
7380,In Service,,Gravity,86400,73686,150
7381,In Service,,Gravity,74308,89064,150
7382,In Service,,Gravity,79470,83281,150
7383,In Service,,Gravity,77452,74455,150
7384,In Service,,Gravity,80530,74536,150
7385,In Service,,Gravity,74646,74591,150
7386,In Service,,Gravity,80945,85564,150
7387,In Service,,Gravity,84283,83345,150
7388,In Service,,Gravity,81903,74762,150
7389,In Service,,Gravity,85986,82683,150
7390,In Service,,Gravity,77457,86837,150
7391,In Service,,Gravity,74932,75006,600
7392,In Service,,Gravity,75004,73748,150
7393,In Service,,Gravity,81562,88790,150
7394,In Service,,Gravity,75307,83427,225
7395,In Service,,Gravity,86415,83446,150
7396,In Service,,Gravity,85107,85053,150
7397,In Service,,Gravity,75256,75254,375
7398,In Service,,Gravity,79190,86141,150
7399,In Service,,Gravity,83006,81626,150
7400,In Service,,Gravity,86417,79221,450
7401,In Service,,Gravity,79230,78298,200
7402,In Service,,Gravity,84453,87594,150
7403,In Service,,Gravity,86420,76776,150
7404,In Service,,Gravity,75655,78805,225
7405,In Service,,Gravity,85996,82193,150
7406,In Service,,Gravity,88797,83556,150
7407,In Service,,Gravity,84704,83572,150
7408,In Service,,Gravity,75883,88618,150
7409,In Service,,Gravity,88628,85996,150
7410,In Service,,Gravity,76795,76794,150
7411,In Service,,Gravity,86000,84569,150
7412,In Service,,Gravity,79029,78455,150
7413,In Service,,Gravity,76239,76234,150
7414,In Service,,Gravity,88699,83672,150
7415,In Service,,Gravity,76375,76376,150
7416,In Service,,Gravity,76429,76818,150
7417,In Service,,Gravity,89336,77467,150
7418,In Service,,Gravity,76569,85199,150
7419,In Service,,Gravity,76562,84711,150
7420,In Service,,Gravity,76857,79505,150
7421,In Service,,Gravity,76867,76866,150
7422,In Service,,Gravity,81137,79507,150
7423,In Service,,Gravity,76875,88250,150
7424,Out of Service,,Rising,138552,76671,150
7425,In Service,,Gravity,85057,79046,175
7426,In Service,,Gravity,80565,78577,150
7427,In Service,,Gravity,76899,85425,150
7428,In Service,,Gravity,84152,85152,150
7429,In Service,,Gravity,76908,82434,150
7430,In Service,,Gravity,84157,81146,150
7431,In Service,,Gravity,80982,73911,150
7432,In Service,,Gravity,84160,87998,150
7433,In Service,,Gravity,91002,85308,100
7434,In Service,,Gravity,76944,83151,150
7435,In Service,,Gravity,80990,PS100,150
7436,In Service,,Gravity,84164,76972,150
7437,In Service,,Gravity,88004,80991,150
7438,In Service,,Gravity,76988,84038,150
7439,In Service,,Gravity,79050,81080,150
7440,In Service,,Gravity,81163,88277,150
7441,In Service,,Gravity,79213,77016,150
7442,In Service,,Gravity,78597,84174,150
7443,In Service,,Gravity,89385,77049,400
7444,In Service,,Gravity,82459,88020,150
7445,In Service,,Gravity,81097,77548,150
7446,In Service,,Gravity,77092,85340,150
7447,In Service,,Rising,89427,89422,450
7448,In Service,,Gravity,82620,84771,150
7449,In Service,,Gravity,86082,78605,150
7450,In Service,,Gravity,81088,77111,150
7451,In Service,,Gravity,77120,77116,150
7453,In Service,,Gravity,85142,88149,150
7454,In Service,,Gravity,87082,86593,150
7455,In Service,,Overflow,73966,145818,150
7456,In Service,,Gravity,89117,159590,150
7457,In Service,,Gravity,73678,86612,150
7458,In Service,,Gravity,87849,79683,150
7459,In Service,,Gravity,74114,87925,150
7460,In Service,,Gravity,80862,89046,150
7461,In Service,,Gravity,79817,74375,150
7462,In Service,,Gravity,89083,80895,150
7463,In Service,,Gravity,74458,86765,150
7464,In Service,,Gravity,74509,78901,150
7465,In Service,,Gravity,74576,83325,150
7466,In Service,,Gravity,74640,88361,150
7467,In Service,,Gravity,80958,83347,150
7468,In Service,,Gravity,79886,86821,150
7469,In Service,,Gravity,74819,78962,150
7470,In Service,,Gravity,74913,87217,150
7471,In Service,,Gravity,75156,85059,150
7472,In Service,,Gravity,79169,81590,150
7473,In Service,,Gravity,78249,82724,150
7474,In Service,,Gravity,80244,78252,150
7475,In Service,,Gravity,75345,81351,150
7476,In Service,,Gravity,87321,75418,150
7477,In Service,,Gravity,88333,78306,150
7478,In Service,,Gravity,86192,84475,225
7479,In Service,,Gravity,85771,86199,150
7480,In Service,,Gravity,75726,75725,150
7482,In Service,,Gravity,75804,88598,150
7483,In Service,,Gravity,78379,84525,150
7484,In Service,,Gravity,85829,75961,150
7485,In Service,,Gravity,79335,85842,150
7486,In Service,,Gravity,76061,86277,150
7487,In Service,,Gravity,80423,85867,150
7488,In Service,,Gravity,87485,76235,150
7489,In Service,,Gravity,86319,76272,150
7490,In Service,,Gravity,81821,76339,150
7491,In Service,,Gravity,85939,83710,150
7492,In Service,,Gravity,79471,87570,150
7493,In Service,,Gravity,88783,78911,150
7494,In Service,,Gravity,76954,88266,150
7495,In Service,,Gravity,86073,83965,150
7496,In Service,,Gravity,77015,83166,150
7497,In Service,,Rising,PS105,80563,100
7499,In Service,,Rising,PS106,77041,100
7500,In Service,,Gravity,77089,85339,150
7501,In Service,,Gravity,86086,84052,150
7502,In Service,,Gravity,80060,77533,150
7504,In Service,,Gravity,82086,87558,150
7505,In Service,,Gravity,84715,82419,150
7506,In Service,,Gravity,88164,77558,150
7508,Out of Service,,Reclaimed,89482,89483,100
7509,In Service,,Gravity,86094,80101,150
7510,In Service,,Gravity,77580,88168,150
7511,In Service,,Gravity,77586,84715,150
7512,In Service,,Gravity,87614,77597,150
7513,In Service,,Gravity,77616,77617,150
7514,In Service,,Gravity,88173,77621,100
7515,In Service,,Gravity,85097,87050,150
7516,In Service,,Gravity,80088,83108,150
7517,In Service,,Gravity,80090,82105,150
7518,In Service,,Gravity,87049,77629,150
7519,In Service,,Gravity,84204,86484,150
7520,In Service,,Gravity,81191,85062,450
7521,In Service,,Gravity,83109,85099,150
7522,In Service,,Gravity,77678,77677,150
7523,In Service,,Gravity,87061,77684,150
7524,In Service,,Gravity,81975,82625,150
7525,In Service,,Gravity,79622,86566,150
7526,In Service,,Gravity,87633,84090,150
7527,In Service,,Gravity,77702,77701,150
7528,In Service,,Gravity,77710,77709,150
7529,In Service,,Gravity,86121,82114,150
7530,In Service,,Gravity,77717,89569,225
7531,In Service,,Gravity,87074,86477,150
7532,In Service,,Gravity,82121,88192,150
7533,In Service,,Gravity,85120,77774,150
7534,In Service,,Gravity,77965,83196,150
7535,In Service,,Gravity,89778,89775,150
7536,In Service,,Gravity,85123,85214,150
7537,In Service,,Gravity,79107,80580,150
7538,In Service,,Gravity,79108,80581,150
7539,In Service,,Gravity,85130,82478,150
7540,In Service,,Gravity,79117,77848,150
7541,In Service,,Gravity,81210,85231,150
7542,In Service,,Gravity,80107,82124,150
7543,In Service,,Gravity,80131,77896,150
7544,In Service,,Gravity,87683,85240,150
7545,In Service,,Gravity,88224,77932,150
7546,In Service,,Gravity,77948,86489,150
7547,In Service,,Gravity,83194,84214,150
7548,In Service,,Gravity,87069,82116,150
7549,In Service,,Rising,PS131,78107,100
7550,In Service,,Gravity,77994,77995,150
7551,In Service,,Gravity,86534,82573,150
7552,In Service,,Gravity,79152,78007,150
7553,In Service,,Gravity,87706,78015,150
7554,In Service,,Gravity,78032,78031,150
7555,In Service,,Gravity,78037,87711,150
7556,In Service,,Gravity,80636,78614,375
7557,In Service,,Gravity,84232,78054,150
7558,In Service,,Gravity,90050,140600,150
7559,In Service,,Gravity,86514,78061,150
7560,In Service,,Gravity,83196,80144,150
7562,In Service,,Gravity,81264,78109,150
7563,In Service,,Gravity,77204,78074,150
7564,In Service,,Gravity,81257,88824,150
7565,In Service,,Gravity,84236,82548,150
7566,In Service,,Gravity,84238,83226,375
7567,In Service,,Gravity,78623,PS145,150
7568,In Service,,Gravity,82551,84240,150
7569,In Service,,Gravity,90057,78126,150
7570,In Service,,Gravity,78133,78100,150
7571,In Service,,Gravity,88839,84168,150
7572,In Service,,Gravity,78147,88840,150
7573,In Service,Southern Pipeline,Rising,89828,89780,700
7574,In Service,,Gravity,78946,78141,150
7575,In Service,,Gravity,87801,73519,150
7576,In Service,,Gravity,87741,78171,150
7577,In Service,,Gravity,86007,78635,150
7578,In Service,,Gravity,86533,73246,150
7579,In Service,,Gravity,86016,83787,150
7580,In Service,,Gravity,80673,78646,150
7581,In Service,,Gravity,73305,86540,150
7582,In Service,,Gravity,84773,PS044,150
7583,In Service,,Gravity,81945,79600,150
7584,In Service,,Gravity,87766,82595,150
7585,In Service,,Rising,PS027,82597,355
7586,In Service,,Gravity,83240,78163,150
7587,In Service,,Gravity,82562,84248,150
7588,In Service,,Gravity,73361,73360,150
7589,In Service,,Gravity,87773,73369,150
7590,In Service,,Gravity,73377,83807,150
7591,In Service,,Gravity,73390,88868,150
7592,In Service,,Gravity,87778,82607,150
7593,In Service,,Gravity,88878,79618,150
7594,In Service,,Rising,89703,89702,300
7595,In Service,,Rising,89692,89691,300
7596,In Service,,Gravity,78681,81222,375
7597,In Service,,Gravity,79624,81969,150
7598,In Service,,Gravity,86050,73467,150
7599,In Service,,Gravity,86571,73471,150
7600,In Service,,Gravity,86544,73326,150
7601,In Service,,Gravity,86575,79091,150
7603,In Service,,Rising,89346,89725,300
7604,In Service,,Gravity,83110,82109,150
7605,In Service,,Gravity,86582,79144,150
7606,In Service,,Gravity,80637,86907,150
7607,In Service,,Gravity,87804,73523,150
7608,In Service,,Gravity,73549,77127,150
7609,In Service,,Gravity,82431,PS115,450
7610,In Service,,Rising,89539,89548,375
7611,In Service,,Gravity,73554,75222,150
7612,In Service,,Gravity,86587,73556,150
7613,In Service,,Gravity,87813,82646,150
7614,Out of Service,,Reclaimed,89586,89585,100
7615,In Service,,Gravity,88910,73571,300
7616,In Service,Heath Street Toilet Block,Rising,PS215,82674,50
7617,In Service,,Rising,PS101,79681,50
7618,In Service,,Gravity,82079,76847,150
7619,In Service,,Gravity,88920,82003,150
7620,In Service,,Gravity,78720,87813,150
7622,In Service,,Gravity,88925,PS025,375
7623,In Service,,Gravity,88926,73647,150
7624,In Service,,Gravity,84816,78729,150
7625,In Service,,Gravity,78734,84993,150
7626,In Service,,Gravity,87841,73684,150
7627,In Service,,Gravity,83871,85373,150
7628,In Service,,Gravity,86946,80764,225
7629,In Service,,Gravity,80765,73719,150
7630,In Service,,Gravity,73722,81300,150
7631,In Service,,Gravity,80768,73729,150
7632,In Service,,Gravity,88948,81307,150
7634,In Service,,Gravity,80775,78751,225
7635,In Service,,Gravity,87858,82689,150
7636,In Service,,Gravity,78754,86634,150
7637,In Service,,Gravity,84846,73805,150
7638,In Service,,Gravity,79704,73825,150
7639,In Service,,Gravity,73837,PS016,150
7640,In Service,,Gravity,83904,73845,150
7641,In Service,,Gravity,88969,PS039,225
7642,In Service,,Gravity,82709,87877,150
7643,In Service,,Gravity,81337,88978,150
7644,In Service,,Gravity,73900,73901,150
7645,In Service,,Gravity,79722,85419,150
7646,In Service,,Gravity,79726,73924,150
7647,In Service,,Gravity,77171,73943,150
7648,In Service,,Gravity,73952,88991,150
7649,In Service,,Gravity,86672,73982,150
7650,In Service,,Gravity,83931,85437,150
7651,In Service,,Gravity,74002,89001,150
7652,In Service,,Gravity,82738,83933,150
7653,In Service,,Gravity,89005,81362,150
7654,In Service,,Gravity,80822,87907,150
7655,In Service,,Gravity,74040,82013,150
7656,In Service,,Gravity,84898,82749,150
7657,In Service,,Gravity,89021,78816,150
7658,In Service,,Gravity,74111,80840,150
7659,In Service,,Gravity,81382,85461,150
7660,In Service,,Gravity,84910,79765,150
7661,In Service,,Gravity,89029,86703,150
7662,In Service,,Gravity,78827,74148,150
7663,In Service,,Gravity,79769,87932,150
7664,In Service,,Gravity,87936,78831,150
7665,In Service,,Gravity,74176,87938,150
7666,In Service,,Gravity,74187,74188,150
7667,In Service,,Gravity,84922,82774,150
7668,In Service,,Gravity,84924,85477,150
7669,In Service,,Gravity,74213,83254,150
7670,In Service,,Gravity,80861,74222,100
7672,In Service,,Gravity,83258,78091,150
7673,In Service,,Gravity,87953,74243,150
7674,In Service,,Gravity,84815,82785,150
7675,In Service,,Gravity,74258,74261,150
7676,In Service,,Gravity,82788,81289,150
7677,In Service,,Gravity,85005,83266,150
7678,In Service,,Gravity,73707,79679,150
7679,In Service,,Gravity,86736,79682,150
7680,In Service,,Gravity,77205,86958,150
7681,In Service,,Gravity,83280,74347,150
7682,In Service,,Gravity,82803,87972,150
7683,In Service,,Gravity,85508,86638,150
7684,In Service,,Gravity,86641,81014,150
7685,In Service,,Gravity,87109,84957,150
7686,In Service,,Gravity,81432,89078,150
7687,In Service,,Gravity,89082,86754,150
7688,In Service,,Gravity,73885,86959,860
7689,In Service,,Gravity,85518,78773,860
7690,In Service,,Gravity,74416,81439,150
7691,In Service,,Gravity,86758,87884,150
7692,In Service,,Gravity,86759,74430,860
7693,In Service,,Gravity,82723,74451,150
7694,In Service,,Gravity,82023,80002,175
7695,In Service,,Gravity,86768,74471,150
7696,In Service,,Gravity,80003,74480,150
7697,In Service,,Gravity,78897,74490,150
7698,In Service,,Gravity,86774,74505,150
7699,In Service,,Gravity,86776,74514,150
7700,In Service,,Gravity,87142,84253,150
7701,In Service,,Gravity,79845,74539,150
7702,In Service,,Gravity,81465,79847,150
7703,In Service,,Gravity,74557,79849,150
7704,In Service,,Gravity,80004,74564,225
7705,In Service,,Gravity,88347,74575,150
7706,In Service,,Gravity,84264,82851,150
7707,In Service,,Gravity,83332,85558,150
7708,In Service,,Gravity,85010,85558,150
7709,In Service,,Gravity,88357,74624,150
7710,In Service,,Gravity,82859,88359,150
7711,In Service,,Gravity,74644,73668,150
7712,In Service,,Gravity,74663,86805,150
7713,In Service,,Gravity,88368,74673,150
7714,In Service,,Gravity,84281,81490,150
7715,In Service,,Gravity,79875,78935,150
7716,In Service,,Gravity,84285,88373,150
7717,In Service,,Gravity,80963,74716,150
7718,In Service,,Gravity,85580,88377,150
7719,In Service,,Gravity,79883,74739,150
7720,In Service,,Gravity,79885,81500,225
7721,In Service,,Gravity,83360,85587,150
7722,In Service,,Gravity,79892,81506,150
7723,In Service,,Gravity,85596,86828,150
7724,In Service,,Gravity,86831,74801,150
7726,In Service,,Gravity,81516,83372,150
7727,In Service,,Gravity,77251,78966,150
7728,In Service,,Gravity,74855,74856,150
7729,In Service,,Gravity,74866,78972,150
7730,In Service,,Gravity,74875,84319,150
7731,In Service,,Gravity,82909,84321,225
7732,In Service,,Gravity,83389,79918,150
7733,In Service,,Gravity,88418,74912,150
7734,In Service,,Gravity,82033,80173,300
7735,In Service,,Gravity,74931,85623,150
7736,In Service,,Gravity,74940,77262,150
7739,In Service,,Gravity,74977,88428,150
7740,In Service,,Gravity,82931,74993,300
7741,In Service,,Gravity,83993,75001,150
7742,In Service,,Gravity,80192,78202,150
7743,In Service,,Gravity,82936,83414,150
7744,In Service,,Gravity,75033,82036,150
7745,In Service,,Gravity,79945,85642,150
7746,In Service,,Gravity,75052,84355,150
7747,In Service,,Gravity,83424,88449,300
7748,In Service,,Gravity,83905,73850,150
7749,In Service,,Gravity,75095,80208,150
7750,In Service,,Gravity,75118,75119,150
7751,In Service,,Gravity,86974,81577,150
7752,In Service,,Gravity,75134,87261,150
7753,In Service,,Gravity,88465,83438,150
7754,In Service,,Gravity,81584,87265,150
7755,In Service,,Gravity,78236,80227,150
7756,In Service,,Gravity,75193,75192,525
7757,In Service,,Gravity,87875,77842,150
7758,In Service,,Gravity,81594,88478,150
7760,In Service,,Gravity,78244,78245,150
7761,In Service,,Gravity,88065,75221,150
7763,In Service,,Gravity,75248,86979,150
7764,In Service,,Gravity,82986,75262,150
7765,In Service,,Gravity,85690,88494,150
7766,In Service,,Gravity,88327,78989,150
7767,In Service,,Gravity,87294,75292,150
7768,In Service,,Gravity,81615,79192,150
7769,In Service,,Gravity,83472,75315,225
7770,In Service,,Gravity,85697,75318,150
7771,In Service,,Gravity,81618,75328,150
7772,In Service,,Gravity,75341,75344,150
7773,In Service,,Gravity,83005,84419,150
7774,In Service,,Gravity,75361,84420,150
7775,In Service,,Gravity,79205,75366,150
7776,In Service,,Gravity,80265,83482,150
7777,In Service,,Gravity,82132,78282,150
7778,In Service,,Gravity,145660,85026,150
7779,In Service,,Gravity,86984,75423,150
7780,In Service,,Gravity,81639,83494,150
